CustomerID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Value;Churn Score;CLTV;Churn Reason;Age;Under 30;Married;Number of Dependents;Quarter;Referred a Friend;Number of Referrals;Offer;Avg Monthly Long Distance Charges;Internet Type;Avg Monthly GB Download;Streaming Music;Unlimited Data;Total Refunds;Total Extra Data Charges;Total Long Distance Charges;Total Revenue;Satisfaction Score;Customer Status;Churn Category;Population
8748-HFWBO;1;United States;California;Camino;95709;38.748316, -120.675512;38,748316;-120,675512;Male;No;Yes;Yes;19;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,9;357,7;No;0;29;5964;Not Churned;49;No;Yes;3;Q3;Yes;2;Offer D;32,47;None;0;No;No;0;0;616,93;974,63;5;Stayed;Not Churned;4829
1052-QJIBV;1;United States;California;Colfax;95713;39.084645, -120.894014;39,084645;-120,894014;Female;No;Yes;Yes;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,9;1397,3;No;0;53;6015;Not Churned;28;Yes;Yes;2;Q3;Yes;1;Offer A;20,49;None;0;No;No;0;0;1454,79;2852,09;3;Stayed;Not Churned;8525
2878-DHMIN;1;United States;California;Sacramento;95833;38.619049, -121.517552;38,619049;-121,517552;Male;No;Yes;Yes;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;19,9;666;No;0;30;2334;Not Churned;63;No;Yes;2;Q3;Yes;7;None;24,23;None;0;No;No;0;0;848,05;1514,05;3;Stayed;Not Churned;31422
7762-ONLJY;1;United States;California;Sacramento;95834;38.646209, -121.52446;38,646209;-121,52446;Female;No;Yes;Yes;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,7;94,45;No;0;51;4122;Not Churned;62;No;Yes;3;Q3;Yes;5;None;44,13;None;0;No;No;0;0;264,78;359,23;3;Stayed;Not Churned;8403
4182-BGSIQ;1;United States;California;Durham;95938;39.607831, -121.777959;39,607831;-121,777959;Female;No;Yes;Yes;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);19,8;196,75;No;0;49;3196;Not Churned;46;No;Yes;1;Q3;Yes;6;Offer D;19,05;None;0;No;No;0;0;190,5;387,25;3;Stayed;Not Churned;3524
0902-XKXPN;1;United States;California;Redding;96001;40.587919, -122.464732;40,587919;-122,464732;Male;No;Yes;Yes;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,2;1376,5;No;0;78;5463;Not Churned;29;Yes;Yes;1;Q3;Yes;2;None;23,55;None;0;No;No;0;0;1624,95;3001,45;3;Stayed;Not Churned;31586
5177-RVZNU;1;United States;California;Redding;96002;40.527834, -122.318749;40,527834;-122,318749;Female;No;No;Yes;37;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);20,3;755,4;No;0;43;4186;Not Churned;28;Yes;No;3;Q3;No;0;None;10,23;None;0;No;No;0;0;378,51;1133,91;3;Stayed;Not Churned;30338
8727-JQFHV;1;United States;California;Dunsmuir;96025;41.212695, -122.392067;41,212695;-122,392067;Male;No;Yes;Yes;57;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,75;1123,15;No;0;68;4937;Not Churned;60;No;Yes;2;Q3;Yes;8;None;29,64;None;0;No;No;0;0;1689,48;2812,63;3;Stayed;Not Churned;2602
9184-GALIL;1;United States;California;Mccloud;96057;41.251322, -122.105209;41,251322;-122,105209;Female;No;Yes;Yes;38;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,45;781,25;No;0;43;5587;Not Churned;26;Yes;Yes;2;Q3;Yes;6;None;2,86;None;0;No;No;0;0;108,68;889,93;4;Stayed;Not Churned;1586
3359-DSRKA;1;United States;California;Scott Bar;96085;41.737962, -123.07557;41,737962;-123,07557;Female;No;Yes;Yes;58;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;19,85;1158,85;No;0;46;6440;Not Churned;48;No;Yes;3;Q3;Yes;9;Offer B;11,81;None;0;No;No;0;0;684,98;1843,83;4;Stayed;Not Churned;88
6582-PLFUU;1;United States;California;Cedarville;96104;41.505916, -120.152505;41,505916;-120,152505;Male;No;Yes;Yes;51;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,55;1086,75;No;0;40;5974;Not Churned;40;No;Yes;1;Q3;Yes;1;Offer B;28,96;None;0;No;No;0;0;1476,96;2563,71;4;Stayed;Not Churned;857
0264-CNITK;1;United States;California;Clio;96106;39.745805, -120.580882;39,745805;-120,580882;Female;No;Yes;Yes;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,1;1389,6;No;0;23;5043;Not Churned;45;No;Yes;2;Q3;Yes;1;None;31,03;None;0;No;No;0;0;2203,13;3592,73;3;Stayed;Not Churned;88
1223-UNPKS;1;United States;California;Wendel;96136;40.345949, -120.081187;40,345949;-120,081187;Male;No;Yes;Yes;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,05;400;No;0;24;4328;Not Churned;55;No;Yes;1;Q3;Yes;4;None;3,87;None;0;No;No;0;0;77,4;477,4;4;Stayed;Not Churned;162
6527-PZFPV;1;United States;California;Los Angeles;90023;34.017697, -118.200577;34,017697;-118,200577;Male;No;Yes;Yes;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);20,8;469,65;No;0;48;4654;Not Churned;19;Yes;Yes;2;Q3;Yes;6;Offer C;25,84;None;0;No;No;0;0;620,16;1089,81;5;Stayed;Not Churned;47487
1699-TLDLZ;1;United States;California;Los Angeles;90046;34.108455, -118.362081;34,108455;-118,362081;Female;No;Yes;Yes;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,7;301,55;No;0;43;5293;Not Churned;44;No;Yes;2;Q3;Yes;10;Offer D;7,14;None;0;No;No;0;0;114,24;415,79;3;Stayed;Not Churned;49839
6928-ONTRW;1;United States;California;Bell;90201;33.970343, -118.171368;33,970343;-118,171368;Female;No;Yes;Yes;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,7;1379,8;No;0;33;5451;Not Churned;53;No;Yes;1;Q3;Yes;9;None;48,04;None;0;No;No;0;0;3458,88;4838,68;3;Stayed;Not Churned;105285
1401-FTHFQ;1;United States;California;Culver City;90232;34.019323, -118.391902;34,019323;-118,391902;Male;No;Yes;Yes;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);20;445,3;No;0;62;2170;Not Churned;64;No;Yes;1;Q3;Yes;2;Offer D;24,22;None;0;No;No;0;0;557,06;1002,36;5;Stayed;Not Churned;15195
1561-BWHIN;1;United States;California;Maywood;90270;33.988572, -118.186565;33,988572;-118,186565;Male;No;Yes;Yes;19;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,8;344,5;No;0;27;4464;Not Churned;33;No;Yes;1;Q3;Yes;1;Offer D;13,13;None;0;No;No;0;0;249,47;593,97;5;Stayed;Not Churned;28094
2821-WARNZ;1;United States;California;Buena Park;90620;33.845706, -118.012204;33,845706;-118,012204;Female;No;No;Yes;49;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19,45;921,3;No;0;34;4170;Not Churned;25;Yes;No;1;Q3;No;0;None;45,64;None;0;No;No;0;0;2236,36;3157,66;5;Stayed;Not Churned;44442
8314-HTWVE;1;United States;California;Cypress;90630;33.818477, -118.038307;33,818477;-118,038307;Female;No;Yes;Yes;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,85;144,15;No;0;60;3973;Not Churned;38;No;Yes;1;Q3;Yes;2;Offer E;35,26;None;0;No;No;0;0;246,82;390,97;3;Stayed;Not Churned;47344
8779-YIQQA;1;United States;California;Pico Rivera;90660;33.989524, -118.089299;33,989524;-118,089299;Male;No;Yes;Yes;21;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,8;350,1;No;0;47;3243;Not Churned;38;No;Yes;1;Q3;Yes;10;None;18;None;0;No;No;0;0;378;728,1;3;Stayed;Not Churned;63288
8966-OIQHG;1;United States;California;Stanton;90680;33.801869, -117.995068;33,801869;-117,995068;Female;No;Yes;Yes;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);20,75;452,35;No;0;59;2258;Not Churned;49;No;Yes;2;Q3;Yes;8;None;45,35;None;0;No;No;0;0;997,7;1450,05;4;Stayed;Not Churned;29694
1399-OUPJN;1;United States;California;Bellflower;90706;33.887676, -118.127289;33,887676;-118,127289;Female;No;Yes;Yes;57;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,75;1272,05;No;0;80;4235;Not Churned;43;No;Yes;2;Q3;Yes;3;None;12,26;None;0;No;No;0;0;698,82;1970,87;5;Stayed;Not Churned;72893
5774-XZTQC;1;United States;California;Lakewood;90715;33.841027, -118.078097;33,841027;-118,078097;Female;No;Yes;Yes;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,45;150,75;No;0;75;4484;Not Churned;30;No;Yes;1;Q3;Yes;3;Offer E;5,84;None;0;No;No;0;0;40,88;191,63;4;Stayed;Not Churned;20890
7267-FRMJW;1;United States;California;Sierra Madre;91024;34.168686, -118.057505;34,168686;-118,057505;Female;No;Yes;Yes;25;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,1;486,05;No;0;46;5306;Not Churned;25;Yes;Yes;3;Q3;Yes;1;Offer C;4,57;None;0;No;No;0;0;114,25;600,3;3;Stayed;Not Churned;10558
4801-KFYKL;1;United States;California;Granada Hills;91344;34.291273, -118.505104;34,291273;-118,505104;Male;No;No;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);19,45;159,2;No;0;20;4119;Not Churned;28;Yes;No;3;Q3;No;0;None;1,95;None;0;No;No;0;0;15,6;174,8;5;Stayed;Not Churned;48867
3507-GASNP;1;United States;California;North Hollywood;91602;34.15136, -118.364786;34,15136;-118,364786;Male;No;No;Yes;60;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,95;1189,9;No;0;74;5316;Not Churned;49;No;No;2;Q3;No;0;Offer B;16,59;None;0;No;No;0;0;995,4;2185,3;3;Stayed;Not Churned;16996
2923-ARZLG;1;United States;California;La Verne;91750;34.144703, -117.770299;34,144703;-117,770299;Male;No;Yes;Yes;0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;19,7;;No;0;69;4890;Not Churned;38;No;Yes;2;Q3;Yes;5;Offer E;46,23;None;0;No;No;0;0;462,3;659,84;5;Stayed;Not Churned;35530
8044-BGWPI;1;United States;California;Ontario;91764;34.074087, -117.605618;34,074087;-117,605618;Male;No;Yes;Yes;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;21,15;306,05;No;0;40;5209;Not Churned;50;No;Yes;2;Q3;Yes;8;Offer D;33,9;None;0;No;No;0;0;406,8;712,85;4;Stayed;Not Churned;49474
5902-WBLSE;1;United States;California;Bonita;91902;32.67117, -117.00232;32,67117;-117,00232;Female;No;Yes;Yes;70;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);20,15;1411,2;No;0;67;5219;Not Churned;32;No;Yes;1;Q3;No;0;None;26,85;None;0;No;No;0;0;1879,5;3290,7;3;Stayed;Not Churned;17389
7673-BQGKU;1;United States;California;Carlsbad;92009;33.098018, -117.258203;33,098018;-117,258203;Female;No;Yes;Yes;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,15;1337,5;No;0;23;4554;Not Churned;64;No;Yes;3;Q3;Yes;6;None;11,47;None;0;No;No;0;0;791,43;2128,93;4;Stayed;Not Churned;43161
7647-GYYKX;1;United States;California;San Marcos;92069;33.162624, -117.170863;33,162624;-117,170863;Female;No;Yes;Yes;54;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);20,35;1092,35;No;0;79;5646;Not Churned;48;No;Yes;4;Q3;Yes;1;None;41,93;None;0;No;No;0;0;2264,22;3356,57;3;Stayed;Not Churned;52664
2690-DVRVK;1;United States;California;San Diego;92120;32.807867, -117.060993;32,807867;-117,060993;Male;No;Yes;Yes;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;20,55;99,45;No;0;54;3629;Not Churned;27;Yes;Yes;2;Q3;Yes;1;None;41,21;None;0;No;No;0;0;206,05;305,5;3;Stayed;Not Churned;25569
2495-TTHBQ;1;United States;California;La Quinta;92253;33.695532, -116.310571;33,695532;-116,310571;Female;No;No;Yes;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;20,4;84,75;No;0;24;5602;Not Churned;52;No;No;1;Q3;No;0;None;32,15;None;0;No;No;0;0;128,6;213,35;3;Stayed;Not Churned;23971
0847-HGRML;1;United States;California;North Palm Springs;92258;33.906496, -116.569499;33,906496;-116,569499;Male;No;No;Yes;62;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20;1250,1;No;0;37;4402;Not Churned;44;No;No;2;Q3;No;0;None;24,48;None;0;No;No;0;0;1517,76;2767,86;3;Stayed;Not Churned;732
5627-TVBPP;1;United States;California;Big Bear Lake;92315;34.242058, -116.89802;34,242058;-116,89802;Female;No;No;Yes;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);20,1;644,5;No;0;72;3726;Not Churned;44;No;No;1;Q3;No;0;None;25,52;None;0;No;No;0;0;893,2;1537,7;4;Stayed;Not Churned;5447
5057-RKGLH;1;United States;California;Daggett;92327;34.875144, -116.821698;34,875144;-116,821698;Female;No;Yes;Yes;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,35;191,1;No;0;70;5352;Not Churned;22;Yes;Yes;1;Q3;Yes;9;None;30,83;None;0;No;No;0;0;277,47;468,57;3;Stayed;Not Churned;678
0221-NAUXK;1;United States;California;Moreno Valley;92553;33.923149, -117.244933;33,923149;-117,244933;Male;No;No;Yes;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);19,95;219,5;No;0;48;3044;Not Churned;22;Yes;No;1;Q3;No;0;None;7,86;None;0;No;No;0;0;78,6;298,1;5;Stayed;Not Churned;61205
5519-TEEUH;1;United States;California;Irvine;92604;33.688546, -117.788091;33,688546;-117,788091;Male;No;No;Yes;33;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;20,15;682,15;No;0;57;5759;Not Churned;51;No;No;3;Q3;No;0;Offer C;21,16;None;0;No;No;0;0;698,28;1380,43;3;Stayed;Not Churned;27369
1757-TCATG;1;United States;California;Huntington Beach;92649;33.721917, -118.043237;33,721917;-118,043237;Male;No;Yes;Yes;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);20,05;746,75;No;0;49;3942;Not Churned;24;Yes;Yes;1;Q3;Yes;4;Offer C;41,02;None;0;No;No;0;0;1435,7;2182,45;3;Stayed;Not Churned;32304
2892-GESUL;1;United States;California;San Juan Capistrano;92675;33.521447, -117.602555;33,521447;-117,602555;Female;No;Yes;Yes;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,35;309,25;No;0;36;2269;Not Churned;20;Yes;Yes;3;Q3;Yes;5;None;20;None;0;No;No;0;0;360;669,25;5;Stayed;Not Churned;34321
4632-PAOYU;1;United States;California;Anaheim;92808;33.850452, -117.726668;33,850452;-117,726668;Male;No;Yes;Yes;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,95;433,5;No;0;61;2233;Not Churned;37;No;Yes;1;Q3;Yes;1;Offer D;37,4;None;0;No;No;0;0;822,8;1256,3;3;Stayed;Not Churned;19629
6072-NUQCB;1;United States;California;Villa Park;92861;33.817473, -117.810462;33,817473;-117,810462;Male;No;Yes;Yes;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);20,25;488,25;No;0;51;3339;Not Churned;50;No;Yes;2;Q3;Yes;1;Offer D;37,7;None;0;No;No;0;0;829,4;1317,65;3;Stayed;Not Churned;5935
8750-QWZAJ;1;United States;California;Orange;92867;33.81859, -117.821288;33,81859;-117,821288;Female;No;Yes;Yes;70;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,8;1378,75;No;0;22;5169;Not Churned;38;No;Yes;2;Q3;Yes;1;Offer A;48,44;None;0;No;No;0;0;3390,8;4769,55;4;Stayed;Not Churned;40915
